FCSUBTYPE,FCSUBTYPE_desc,STYLE_NAME,FULL_NAME,DATEFEATURECREATED,DATEFEATUREMODIFIED,ACCESSLEVEL,METADATAID,FEATURETEXT,NAMEID,GLOBALID,BUILDINGTYPE,BUILDINGTYPE_desc,HEIGHT,CAPTUREMETHOD,CAPTUREMETHOD_desc,DATASOURCE,DATASOURCE_desc,PLANACCURACY,SPATIALRELIABILITYDATE,ATTRIBUTERELIABILITYDATE,TARGETDISPLAYSCALE,TARGETDISPLAYSCALE_desc,DATACUSTODIAN,DATACUSTODIAN_desc,gx_id
-98,,BuildingPolygon,,16/02/2007,29/05/2012,0,100908,,-98,{E8BBC61A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,176
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,100674,,-98,{E9D9CC0E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1760
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9DA215E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1761
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E9DA3450-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1762
-98,,BuildingPolygon,,16/02/2007,10/05/2012,0,100865,,-98,{E9DA3C48-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,03/11/2010,03/11/2010,25000,1:25000,3,LANDGATE,1763
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9DA46A2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1764
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9DA620E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1765
-98,,BuildingPolygon,,16/02/2007,29/06/2012,0,101312,,-98,{E9DA92F6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1766
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9DAA53E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1767
-98,,BuildingPolygon,,16/02/2007,19/01/2010,0,907,,-98,{E9DAB81C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1768
-98,,BuildingPolygon,,16/02/2007,15/10/2012,0,100816,,-98,{E9DAD2C0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,05/10/2010,05/10/2010,25000,1:25000,3,LANDGATE,1769
-98,,BuildingPolygon,,16/02/2007,29/05/2012,0,100908,,-98,{E8BBD16E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,177
-98,,BuildingPolygon,,16/02/2007,30/11/2011,0,101143,,-98,{E9DADDCE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/07/2010,01/07/2010,20000,1:20000,3,LANDGATE,1770
-98,,BuildingPolygon,,16/02/2007,15/10/2012,0,100816,,-98,{E9DAE5B2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,05/10/2010,05/10/2010,25000,1:25000,3,LANDGATE,1771
-98,,BuildingPolygon,,16/02/2007,15/10/2012,0,100816,,-98,{E9DAF016-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,05/10/2010,05/10/2010,25000,1:25000,3,LANDGATE,1772
-98,,BuildingPolygon,,16/02/2007,14/01/2010,0,907,,-98,{E9DB0312-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1773
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DB20CC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1774
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DB33BE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1775
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DB3F8A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1776
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DB4782-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1777
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DB51DC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1778
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DB5A56-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1779
-98,,BuildingPolygon,,16/02/2007,29/05/2012,0,100908,,-98,{E8BBECB2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,178
-98,,BuildingPolygon,,16/02/2007,19/03/2010,0,907,,-98,{E9DB64B0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1780
-98,,BuildingPolygon,,16/02/2007,15/10/2012,0,100816,,-98,{E9DBAF60-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,05/10/2010,05/10/2010,25000,1:25000,3,LANDGATE,1781
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DBC23E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1782
-98,,Silo,,16/02/2007,20/09/2012,0,101360,,-98,{E9DBD51C-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1783
-98,,BuildingPolygon,,16/02/2007,15/01/2010,0,907,,-98,{E9DC6AF4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1784
-98,,BuildingPolygon,,16/02/2007,15/10/2012,0,100816,,-98,{E9DC72CE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,05/10/2010,05/10/2010,25000,1:25000,3,LANDGATE,1785
-98,,BuildingPolygon,,16/02/2007,15/01/2010,0,907,,-98,{E9DCA2F8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1786
-98,,BuildingPolygon,,16/02/2007,20/09/2012,0,101360,,-98,{E9DCAAC8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/04/2012,23/04/2012,25000,1:25000,3,LANDGATE,1787
-98,,BuildingPolygon,,16/02/2007,15/01/2010,0,907,,-98,{E9DCB5C2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1788
-98,,BuildingPolygon,,16/02/2007,15/10/2012,0,100816,,-98,{E9DCBD92-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,05/10/2010,05/10/2010,25000,1:25000,3,LANDGATE,1789
-98,,BuildingPolygon,,16/02/2007,13/04/2012,0,100675,,-98,{E8BBF73E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,25000,1:25000,3,LANDGATE,179
-98,,BuildingPolygon,,16/02/2007,,0,458,,-98,{E9DCE678-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,15/12/1972,15/12/1972,25000,1:25000,3,LANDGATE,1790
-98,,BuildingPolygon,,16/02/2007,,0,458,,-98,{E9DCF906-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,15/12/1972,15/12/1972,25000,1:25000,3,LANDGATE,1791
-98,,BuildingPolygon,,16/02/2007,,0,454,,-98,{E9DD01BC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,12/01/1985,12/01/1985,25000,1:25000,3,LANDGATE,1792
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DD1436-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1793
-98,,BuildingPolygon,,16/02/2007,06/06/2013,0,101491,,-98,{E9DD1F62-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,02/01/2013,02/01/2013,20000,1:20000,3,LANDGATE,1794
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DD275A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1795
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DD327C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1796
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DD44D8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1797
-98,,BuildingPolygon,,16/02/2007,06/06/2013,0,101491,,-98,{E9DD4D70-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,02/01/2013,02/01/2013,20000,1:20000,3,LANDGATE,1798
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DD57DE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1799
-98,,BuildingPolygon,,16/02/2007,14/10/2009,0,909,,-98,{E8A82A24-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2009,01/01/2009,20000,1:20000,3,LANDGATE,18
-98,,BuildingPolygon,,16/02/2007,29/05/2012,0,100908,,-98,{E8BC1DFE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,180
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E9DD6062-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1800
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E9DD72BE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1801
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E9DD7F5C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1802
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E9DDAD88-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1803
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E9DDB850-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1804
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E9DDCAFC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1805
-98,,BuildingPolygon,,16/02/2007,27/02/2009,0,906,,-98,{E9DDDE0C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1806
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DDF932-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1807
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DE16B0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1808
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E9DE1F52-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1809
-98,,BuildingPolygon,,16/02/2007,,0,269,,-98,{E8BC4392-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,16,1:50000TopographicSeriesByARMY,13.4,01/01/1986,01/01/1986,50000,1:50000,3,LANDGATE,181
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DE3CC6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1810
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DE542C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1811
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E9DE6016-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1812
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E9DE6B60-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1813
-98,,BuildingPolygon,,16/02/2007,06/06/2013,0,101491,,-98,{E9DE7448-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,02/01/2013,02/01/2013,20000,1:20000,3,LANDGATE,1814
-98,,BuildingPolygon,,16/02/2007,27/02/2009,0,906,,-98,{E9DE7ED4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1815
-98,,BuildingPolygon,,16/02/2007,27/02/2009,0,906,,-98,{E9DE87B2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1816
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E9DE9220-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1817
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DE9A0E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1818
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E9DEA51C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1819
-98,,BuildingPolygon,,16/02/2007,01/10/2013,0,101607,,-98,{E8BC6E9E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,29/07/2012,29/07/2012,50000,1:50000,3,LANDGATE,182
-98,,BuildingPolygon,,16/02/2007,13/02/2009,0,100107,,-98,{E9DEB7FA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1820
-98,,BuildingPolygon,,16/02/2007,14/06/2011,0,100906,,-98,{E9DEC97A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,10,20/04/2011,20/04/2011,20000,1:20000,3,LANDGATE,1821
-98,,BuildingPolygon,,16/02/2007,04/02/2009,0,100107,,-98,{E9DED44C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1822
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9DEDC26-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1823
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9DEE6A8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1824
-98,,BuildingPolygon,,16/02/2007,27/05/2010,0,453,,-98,{E9DEEE82-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1825
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9DEF99A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1826
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9DF019C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1827
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9DF0CB4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1828
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9DF1498-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1829
-98,,BuildingPolygon,,16/02/2007,,0,270,,-98,{E8BC961C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,16,1:50000TopographicSeriesByARMY,13.4,01/01/1996,01/01/1996,50000,1:50000,3,LANDGATE,183
-98,,BuildingPolygon,,16/02/2007,14/06/2011,0,100906,,-98,{E9DF1F06-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,10,20/04/2011,20/04/2011,20000,1:20000,3,LANDGATE,1830
-98,,BuildingPolygon,,16/02/2007,,0,454,,-98,{E9DF279E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,12/01/1985,12/01/1985,25000,1:25000,3,LANDGATE,1831
-98,,BuildingPolygon,,16/02/2007,26/09/2008,0,100107,,-98,{E9DF31F8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1832
-98,,BuildingPolygon,,16/02/2007,26/09/2008,0,100107,,-98,{E9DF39F0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1833
-98,,BuildingPolygon,,16/02/2007,29/07/2008,0,100107,,-98,{E9DF4558-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1834
-98,,BuildingPolygon,,16/02/2007,17/10/2014,0,101948,,-98,{E9DF4E0E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,15/08/2014,15/08/2014,20000,1:20000,3,LANDGATE,1835
-98,,BuildingPolygon,,16/02/2007,13/08/2008,0,100107,,-98,{E9DF587C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1836
-98,,BuildingPolygon,,16/02/2007,,0,458,,-98,{E9DF607E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,15/12/1972,15/12/1972,25000,1:25000,3,LANDGATE,1837
-98,,BuildingPolygon,,16/02/2007,11/07/2008,0,458,,-98,{E9DF6AE2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,15/12/1972,15/12/1972,25000,1:25000,3,LANDGATE,1838
-98,,BuildingPolygon,,16/02/2007,26/06/2008,0,458,,-98,{E9DF73D4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,15/12/1972,15/12/1972,25000,1:25000,3,LANDGATE,1839
-98,,BuildingPolygon,,16/02/2007,06/05/2014,0,101667,,-98,{E8BCB2B4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,27/08/2013,27/08/2013,25000,1:25000,3,LANDGATE,184
-98,,BuildingPolygon,,16/02/2007,15/09/2008,0,100107,,-98,{E9DF7E7E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1840
-98,,BuildingPolygon,,16/02/2007,26/09/2014,0,101915,,-98,{E9DF868A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,10,05/08/2014,05/08/2014,20000,1:20000,3,LANDGATE,1841
-98,,BuildingPolygon,,16/02/2007,11/07/2011,0,100930,,-98,{E9DF90EE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,23/03/2011,23/03/2011,20000,1:20000,3,LANDGATE,1842
-98,,BuildingPolygon,,16/02/2007,,0,459,,-98,{E9DF98F0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,16/09/1987,16/09/1987,25000,1:25000,3,LANDGATE,1843
-98,,BuildingPolygon,,16/02/2007,10/10/2008,0,100107,,-98,{E9DFAC00-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1844
-98,,BuildingPolygon,,16/02/2007,13/10/2008,0,100107,,-98,{E9DFB664-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1845
